session,side,sweep,t_sweep,t_placed,level,tp,sl,status,t_fill,fill_px,t_exit,exit_px,exit_reason,ambiguous,risk_pips,lots,pnl,balance_after
2023-03-13 10:00:00,buy,S,2023-03-13 10:15:00,2023-03-13 13:30:00,1.07115,1.07372,1.065,filled,2023-03-13 13:30:00,1.0711600000000001,2023-03-13 13:55:00,1.0707799999999998,flatten,False,61.500000000000995,1.5779789820573689,-69.43107521056668,96976.2763213192
2023-03-14 06:00:00,sell,L,2023-03-14 06:15:00,2023-03-14 07:30:00,1.06922,1.06824,1.07155,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-15 02:00:00,sell,L,2023-03-15 02:00:00,2023-03-15 04:00:00,1.0736,1.0726,1.076,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-15 14:00:00,buy,S,2023-03-15 15:30:00,2023-03-15 17:00:00,1.05502,1.05645,1.0516,filled,2023-03-15 17:05:00,1.0550300000000001,2023-03-15 17:55:00,1.05542,flatten,False,34.19999999999978,2.8355636351263103,93.57359995913718,97069.84992127834
2023-03-15 18:00:00,sell,L,2023-03-15 18:15:00,2023-03-15 20:15:00,1.05386,1.0516,1.05926,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-16 06:00:00,sell,L,2023-03-16 07:30:00,2023-03-16 09:30:00,1.05907,1.0572,1.06355,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-16 14:00:00,sell,L,2023-03-16 15:45:00,2023-03-16 17:00:00,1.05726,1.055,1.06265,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-17 06:00:00,sell,L,2023-03-17 06:45:00,2023-03-17 09:15:00,1.06277,1.061,1.067,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-17 14:00:00,sell,L,2023-03-17 15:45:00,2023-03-17 17:45:00,1.06301,1.0611,1.06758,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-17 18:00:00,sell,L,2023-03-17 18:45:00,2023-03-17 20:00:00,1.06329,1.0611,1.06853,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-19 22:00:00,sell,L,2023-03-19 22:00:00,2023-03-19 23:15:00,1.0663,1.06526,1.0688,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-20 14:00:00,sell,L,2023-03-20 14:15:00,2023-03-20 16:00:00,1.06838,1.06657,1.0727,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-21 06:00:00,buy,S,2023-03-21 06:15:00,2023-03-21 07:45:00,1.07163,1.07223,1.0702,filled,2023-03-21 07:45:00,1.0716400000000001,2023-03-21 08:00:00,1.07223,tp,False,14.300000000000423,6.788101393096187,359.7693738340086,97429.61929511234
2023-03-21 10:00:00,sell,L,2023-03-21 10:15:00,2023-03-21 13:00:00,1.07264,1.0702,1.07846,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-21 18:00:00,buy,S,2023-03-21 18:15:00,2023-03-21 19:30:00,1.07747,1.07829,1.0755,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-21 22:00:00,sell,L,2023-03-22 00:00:00,2023-03-22 01:15:00,1.07613,1.0755,1.07763,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-22 06:00:00,buy,S,2023-03-22 06:30:00,2023-03-22 08:45:00,1.07683,1.0773,1.0757,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-22 10:00:00,sell,L,2023-03-22 10:45:00,2023-03-22 13:15:00,1.07697,1.0757,1.08001,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-22 14:00:00,buy,S,2023-03-22 14:00:00,2023-03-22 15:15:00,1.07924,1.08001,1.0774,filled,2023-03-22 15:15:00,1.07925,2023-03-22 16:50:00,1.08001,tp,False,18.400000000000638,5.2950880051689655,370.6561603617597,97800.2754554741
2023-03-22 18:00:00,sell,L,2023-03-22 18:00:00,2023-03-22 20:00:00,1.08212,1.0783,1.09124,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-23 02:00:00,sell,L,2023-03-23 02:00:00,2023-03-23 04:30:00,1.08699,1.0855,1.09055,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-23 06:00:00,sell,L,2023-03-23 06:00:00,2023-03-23 07:30:00,1.0877,1.0855,1.09297,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-23 10:00:00,buy,S,2023-03-23 10:00:00,2023-03-23 11:30:00,1.09106,1.09297,1.0865,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-23 14:00:00,sell,L,2023-03-23 14:30:00,2023-03-23 16:30:00,1.08798,1.0868,1.0908,filled,2023-03-23 17:10:00,1.0879699999999999,2023-03-23 17:30:00,1.0868,tp,False,28.200000000000447,3.468094874307537,384.9585310480996,98185.2339865222
2023-03-23 18:00:00,buy,S,2023-03-23 18:30:00,2023-03-23 20:45:00,1.08832,1.0908,1.0824,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-24 02:00:00,buy,S,2023-03-24 02:45:00,2023-03-24 04:15:00,1.08297,1.08354,1.0816,filled,2023-03-24 04:20:00,1.08298,2023-03-24 05:10:00,1.08354,tp,False,13.700000000000934,7.166805400475585,358.3402700237032,98543.57425654591
2023-03-24 10:00:00,buy,S,2023-03-24 11:00:00,2023-03-24 12:15:00,1.07993,1.08354,1.0713,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-24 14:00:00,sell,L,2023-03-24 14:00:00,2023-03-24 15:15:00,1.0729,1.0713,1.07674,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-26 21:00:00,sell,L,2023-03-26 21:00:00,2023-03-26 23:30:00,1.07326,1.0713,1.07796,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-27 01:00:00,buy,S,2023-03-27 01:00:00,2023-03-27 02:45:00,1.07729,1.078,1.0756,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-27 13:00:00,sell,L,2023-03-27 13:15:00,2023-03-27 14:45:00,1.07745,1.0766,1.07948,filled,2023-03-27 14:50:00,1.07744,2023-03-27 16:20:00,1.07951,sl,False,20.299999999999763,4.854363263869314,-1033.979375204172,97509.59488134173
2023-03-28 01:00:00,sell,L,2023-03-28 01:00:00,2023-03-28 02:15:00,1.08008,1.0793,1.08196,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-28 05:00:00,buy,S,2023-03-28 05:00:00,2023-03-28 06:30:00,1.0815,1.08196,1.0804,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-29 01:00:00,sell,L,2023-03-29 01:00:00,2023-03-29 02:15:00,1.0842,1.08382,1.0851,filled,2023-03-29 02:15:00,1.08419,2023-03-29 02:30:00,1.08382,tp,False,8.999999999999009,10.834399431261387,335.8663823690829,97845.46126371082
2023-03-29 05:00:00,buy,S,2023-03-29 05:45:00,2023-03-29 08:15:00,1.08411,1.0851,1.08176,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-29 09:00:00,sell,L,2023-03-29 09:15:00,2023-03-29 12:45:00,1.08336,1.08176,1.0872,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-30 09:00:00,sell,L,2023-03-30 10:30:00,2023-03-30 12:00:00,1.08411,1.0823,1.08842,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-30 13:00:00,sell,L,2023-03-30 13:00:00,2023-03-30 14:30:00,1.08782,1.0858,1.09266,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-30 17:00:00,buy,S,2023-03-30 17:30:00,2023-03-30 18:45:00,1.09158,1.09266,1.089,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-30 21:00:00,sell,L,2023-03-30 21:00:00,2023-03-30 22:15:00,1.08962,1.089,1.0911,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-31 05:00:00,buy,S,2023-03-31 05:00:00,2023-03-31 07:15:00,1.09029,1.09095,1.0887,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-31 13:00:00,sell,L,2023-03-31 14:00:00,2023-03-31 15:15:00,1.08802,1.0871,1.09021,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-03-31 17:00:00,buy,S,2023-03-31 17:30:00,2023-03-31 19:00:00,1.08858,1.09021,1.0847,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-02 21:00:00,buy,S,2023-04-02 22:00:00,2023-04-02 23:45:00,1.08454,1.08624,1.08047,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-03 05:00:00,sell,L,2023-04-03 07:00:00,2023-04-03 08:45:00,1.08039,1.0788,1.08418,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-03 13:00:00,sell,L,2023-04-03 13:30:00,2023-04-03 15:30:00,1.0826,1.0788,1.09169,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-04 13:00:00,sell,L,2023-04-04 14:00:00,2023-04-04 16:00:00,1.0912,1.0886,1.0974,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-05 09:00:00,buy,S,2023-04-05 11:00:00,2023-04-05 12:30:00,1.09522,1.09603,1.0933,filled,2023-04-05 12:30:00,1.0952300000000001,2023-04-05 12:30:00,1.09603,tp,False,19.200000000001438,5.096117774151224,377.11271528714565,98222.57397899797
2023-04-05 17:00:00,buy,S,2023-04-05 17:00:00,2023-04-05 19:00:00,1.09134,1.09232,1.089,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-06 01:00:00,buy,S,2023-04-06 01:00:00,2023-04-06 02:15:00,1.0902,1.091,1.0883,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-06 05:00:00,sell,L,2023-04-06 06:00:00,2023-04-06 08:30:00,1.0893,1.0883,1.09169,filled,2023-04-06 08:30:00,1.0892899999999999,2023-04-06 08:55:00,1.08999,flatten,False,23.900000000001143,4.10973112882817,-312.3395657910005,97910.23441320697
2023-04-06 21:00:00,buy,S,2023-04-06 21:15:00,2023-04-06 22:30:00,1.09309,1.0938,1.09141,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-07 09:00:00,buy,S,2023-04-07 10:00:00,2023-04-07 11:15:00,1.09168,1.092,1.0909,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-10 13:00:00,buy,S,2023-04-10 13:30:00,2023-04-10 15:45:00,1.08908,1.09163,1.083,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-11 01:00:00,sell,L,2023-04-11 02:00:00,2023-04-11 04:30:00,1.08575,1.08448,1.0888,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-11 09:00:00,sell,L,2023-04-11 09:00:00,2023-04-11 10:45:00,1.0891,1.0879,1.09197,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-11 13:00:00,sell,L,2023-04-11 14:00:00,2023-04-11 15:15:00,1.09093,1.0901,1.0929,filled,2023-04-11 15:15:00,1.09092,2023-04-11 16:20:00,1.0901,tp,False,19.700000000000273,4.9700626605688125,377.72476220314076,98287.95917541011
2023-04-11 17:00:00,buy,S,2023-04-11 17:00:00,2023-04-11 18:30:00,1.09187,1.0929,1.0894,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-12 05:00:00,sell,L,2023-04-12 05:30:00,2023-04-12 07:15:00,1.09068,1.0894,1.09374,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-12 13:00:00,sell,L,2023-04-12 14:00:00,2023-04-12 15:30:00,1.09425,1.0918,1.1001,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-13 01:00:00,buy,S,2023-04-13 03:00:00,2023-04-13 04:30:00,1.09989,1.1006,1.0982,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-13 05:00:00,buy,S,2023-04-13 06:45:00,2023-04-13 08:00:00,1.09883,1.09932,1.09766,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-13 09:00:00,sell,L,2023-04-13 09:30:00,2023-04-13 10:45:00,1.09929,1.09766,1.10317,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-13 13:00:00,sell,L,2023-04-13 13:00:00,2023-04-13 15:00:00,1.10243,1.1006,1.1068,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-14 01:00:00,sell,L,2023-04-14 01:15:00,2023-04-14 03:15:00,1.10526,1.10431,1.10752,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-17 01:00:00,buy,S,2023-04-17 01:00:00,2023-04-17 02:30:00,1.09843,1.09945,1.096,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-17 13:00:00,buy,S,2023-04-17 13:00:00,2023-04-17 15:45:00,1.09739,1.1001,1.0909,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-18 01:00:00,sell,L,2023-04-18 01:30:00,2023-04-18 04:15:00,1.09239,1.09172,1.094,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-18 09:00:00,sell,L,2023-04-18 09:15:00,2023-04-18 10:30:00,1.09366,1.09172,1.09831,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-18 13:00:00,buy,S,2023-04-18 13:00:00,2023-04-18 14:45:00,1.09689,1.09802,1.0942,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-19 01:00:00,sell,L,2023-04-19 01:00:00,2023-04-19 02:15:00,1.09665,1.09591,1.09841,filled,2023-04-19 02:15:00,1.0966399999999998,2023-04-19 04:55:00,1.09676,flatten,False,17.60000000000206,5.584543134965831,-100.52177642945199,98187.43739898066
2023-04-19 05:00:00,buy,S,2023-04-19 05:30:00,2023-04-19 07:30:00,1.09668,1.09755,1.0946,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-19 09:00:00,buy,S,2023-04-19 09:15:00,2023-04-19 11:00:00,1.09587,1.09726,1.09254,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-19 13:00:00,sell,L,2023-04-19 13:45:00,2023-04-19 15:15:00,1.09347,1.0916,1.09794,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-20 01:00:00,sell,L,2023-04-20 01:30:00,2023-04-20 04:45:00,1.09507,1.0946,1.0962,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-20 13:00:00,sell,L,2023-04-20 14:00:00,2023-04-20 15:15:00,1.09498,1.0933,1.099,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-21 13:00:00,sell,L,2023-04-21 13:00:00,2023-04-21 14:15:00,1.09614,1.0948,1.09935,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-23 21:00:00,sell,L,2023-04-23 23:00:00,2023-04-24 00:15:00,1.09887,1.09857,1.09958,filled,2023-04-24 00:15:00,1.09886,2023-04-24 00:30:00,1.09857,tp,False,7.099999999999884,13.829216535067925,318.071980306426,98505.50937928709
2023-04-24 05:00:00,buy,S,2023-04-24 05:00:00,2023-04-24 07:00:00,1.09885,1.09958,1.0971,filled,2023-04-24 07:55:00,1.0988600000000002,2023-04-24 08:50:00,1.09958,tp,False,17.500000000001403,5.628886250244525,371.50649251604403,98877.01587180313
2023-04-24 09:00:00,sell,L,2023-04-24 09:00:00,2023-04-24 10:30:00,1.09807,1.0964,1.10207,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-24 13:00:00,sell,L,2023-04-24 13:00:00,2023-04-24 14:15:00,1.1008,1.0998,1.1032,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-24 17:00:00,sell,L,2023-04-24 17:15:00,2023-04-24 19:45:00,1.10134,1.0998,1.10502,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-25 01:00:00,sell,L,2023-04-25 01:15:00,2023-04-25 02:30:00,1.10467,1.1038,1.10674,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-25 09:00:00,buy,S,2023-04-25 10:45:00,2023-04-25 12:45:00,1.10338,1.10442,1.1009,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-25 17:00:00,buy,S,2023-04-25 17:15:00,2023-04-25 19:00:00,1.10096,1.10295,1.0962,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-26 09:00:00,sell,L,2023-04-26 09:00:00,2023-04-26 10:30:00,1.09935,1.0968,1.10543,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-26 13:00:00,sell,L,2023-04-26 13:15:00,2023-04-26 14:30:00,1.10055,1.0968,1.10952,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-27 05:00:00,sell,L,2023-04-27 05:15:00,2023-04-27 07:00:00,1.1045,1.1037,1.1064,filled,2023-04-27 07:05:00,1.10449,2023-04-27 08:55:00,1.10555,flatten,False,19.000000000000128,5.204053466936972,-582.8539882969725,98294.16188350615
2023-04-27 13:00:00,buy,S,2023-04-27 13:00:00,2023-04-27 15:00:00,1.10325,1.10498,1.0991,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-27 17:00:00,sell,L,2023-04-27 18:45:00,2023-04-27 20:30:00,1.10124,1.1005,1.10301,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-04-28 13:00:00,sell,L,2023-04-28 13:00:00,2023-04-28 14:15:00,1.09878,1.0976,1.10159,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-01 09:00:00,buy,S,2023-05-01 09:00:00,2023-05-01 10:15:00,1.10002,1.10057,1.0987,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-01 13:00:00,sell,L,2023-05-01 13:00:00,2023-05-01 14:15:00,1.10017,1.0987,1.1037,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-01 21:00:00,sell,L,2023-05-01 21:15:00,2023-05-01 22:30:00,1.09684,1.0964,1.0979,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-02 05:00:00,sell,L,2023-05-02 06:45:00,2023-05-02 08:30:00,1.09858,1.0977,1.1007,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-02 13:00:00,buy,S,2023-05-02 13:00:00,2023-05-02 15:00:00,1.09878,1.1007,1.09418,filled,2023-05-02 15:00:00,1.0987900000000002,2023-05-02 16:55:00,1.09997,flatten,False,46.00000000000159,2.136829606163103,239.32491589021126,98533.48679939637
2023-05-02 17:00:00,sell,L,2023-05-02 17:45:00,2023-05-02 19:00:00,1.096,1.09418,1.10034,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-03 09:00:00,sell,L,2023-05-03 09:00:00,2023-05-03 10:15:00,1.10231,1.1013,1.10471,filled,2023-05-03 12:15:00,1.1022999999999998,2023-05-03 12:55:00,1.10347,flatten,False,24.000000000001798,4.1055619499745415,-504.984119846916,98028.50267954945
2023-05-03 13:00:00,sell,L,2023-05-03 14:00:00,2023-05-03 16:00:00,1.10316,1.10199,1.10595,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-03 17:00:00,sell,L,2023-05-03 18:00:00,2023-05-03 19:15:00,1.10552,1.104,1.10915,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-04 09:00:00,buy,S,2023-05-04 09:00:00,2023-05-04 10:15:00,1.10748,1.10914,1.1035,filled,2023-05-04 11:55:00,1.10749,2023-05-04 12:25:00,1.1034899999999999,sl,False,39.80000000000094,2.4630277055162595,-999.9892484396569,97028.5134311098
2023-05-04 13:00:00,buy,S,2023-05-04 14:45:00,2023-05-04 16:00:00,1.10546,1.10835,1.09857,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-04 21:00:00,buy,S,2023-05-04 21:15:00,2023-05-04 22:30:00,1.10223,1.1032,1.0999,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-05 01:00:00,sell,L,2023-05-05 01:00:00,2023-05-05 02:45:00,1.1023,1.1017,1.10374,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-05 05:00:00,sell,L,2023-05-05 05:00:00,2023-05-05 06:15:00,1.1032,1.1026,1.10463,filled,2023-05-05 06:15:00,1.10319,2023-05-05 06:50:00,1.10466,sl,False,14.300000000000423,6.785210729448036,-1038.1372416056056,95990.37618950418
2023-05-05 09:00:00,buy,S,2023-05-05 09:00:00,2023-05-05 10:15:00,1.10396,1.10478,1.102,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-08 21:00:00,buy,S,2023-05-08 21:00:00,2023-05-08 22:15:00,1.10194,1.10293,1.09956,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-09 01:00:00,buy,S,2023-05-09 02:00:00,2023-05-09 03:15:00,1.10156,1.10293,1.0983,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-09 05:00:00,sell,L,2023-05-09 06:00:00,2023-05-09 08:15:00,1.09883,1.0983,1.1001,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-09 13:00:00,buy,S,2023-05-09 13:00:00,2023-05-09 14:30:00,1.09717,1.0985,1.094,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-09 17:00:00,sell,L,2023-05-09 17:15:00,2023-05-09 19:45:00,1.09546,1.0947,1.09727,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-09 21:00:00,buy,S,2023-05-09 21:45:00,2023-05-09 23:00:00,1.09644,1.09727,1.09444,filled,2023-05-09 23:00:00,1.09654,2023-05-10 00:55:00,1.09703,flatten,False,20.000000000000018,4.799518809475205,206.379308807376,96196.75549831156
2023-05-10 05:00:00,sell,L,2023-05-10 07:00:00,2023-05-10 08:45:00,1.09674,1.0961,1.09826,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-10 13:00:00,sell,L,2023-05-10 13:00:00,2023-05-10 14:15:00,1.09638,1.0946,1.10063,filled,2023-05-10 14:50:00,1.0963699999999998,2023-05-10 16:55:00,1.09724,flatten,False,42.50000000000087,2.2634530705484606,-210.50113556104046,95986.25436275051
2023-05-10 21:00:00,sell,L,2023-05-10 21:00:00,2023-05-10 22:15:00,1.0968,1.096,1.0987,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-11 01:00:00,sell,L,2023-05-11 01:00:00,2023-05-11 02:30:00,1.09811,1.0974,1.09982,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-11 13:00:00,buy,S,2023-05-11 13:15:00,2023-05-11 15:15:00,1.09582,1.0983,1.0899,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-12 01:00:00,sell,L,2023-05-12 01:00:00,2023-05-12 03:30:00,1.09164,1.09119,1.0927,filled,2023-05-12 03:40:00,1.0916299999999999,2023-05-12 04:55:00,1.09243,flatten,False,10.600000000000609,9.055307015353302,-778.7564033205052,95207.49795943001
2023-05-12 05:00:00,sell,L,2023-05-12 05:15:00,2023-05-12 08:30:00,1.09205,1.0914,1.0936,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-12 17:00:00,buy,S,2023-05-12 18:30:00,2023-05-12 19:45:00,1.08541,1.0857,1.0847,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-15 01:00:00,sell,L,2023-05-15 01:15:00,2023-05-15 03:00:00,1.08514,1.08459,1.08644,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-16 01:00:00,buy,S,2023-05-16 02:00:00,2023-05-16 03:15:00,1.08777,1.08822,1.0867,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-16 05:00:00,buy,S,2023-05-16 06:00:00,2023-05-16 07:30:00,1.08786,1.0886,1.0861,filled,2023-05-16 07:30:00,1.0878700000000001,2023-05-16 07:35:00,1.0886,tp,False,17.599999999999838,5.409516929513119,362.43763427732347,95569.93559370733
2023-05-16 09:00:00,sell,L,2023-05-16 09:00:00,2023-05-16 10:15:00,1.08739,1.0861,1.09046,filled,2023-05-16 12:30:00,1.08738,2023-05-16 12:55:00,1.08805,flatten,False,30.69999999999906,3.1130272180361644,-227.25098691662396,95342.6846067907
2023-05-16 13:00:00,buy,S,2023-05-16 14:00:00,2023-05-16 16:45:00,1.08847,1.0898,1.0853,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-17 01:00:00,sell,L,2023-05-17 02:15:00,2023-05-17 03:30:00,1.0862,1.0857,1.0874,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-17 05:00:00,buy,S,2023-05-17 05:15:00,2023-05-17 07:15:00,1.08663,1.0874,1.0848,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-17 09:00:00,buy,S,2023-05-17 09:00:00,2023-05-17 10:15:00,1.08509,1.08643,1.0819,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-17 13:00:00,buy,S,2023-05-17 13:45:00,2023-05-17 15:15:00,1.0832,1.08416,1.0809,filled,2023-05-17 15:40:00,1.08321,2023-05-17 16:45:00,1.08416,tp,False,22.999999999999687,4.145334113338783,368.9347360871543,95711.61934287785
2023-05-17 21:00:00,buy,S,2023-05-17 21:15:00,2023-05-17 22:30:00,1.08449,1.08492,1.08347,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-18 09:00:00,buy,S,2023-05-18 09:15:00,2023-05-18 10:30:00,1.08357,1.08481,1.0806,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-18 13:00:00,buy,S,2023-05-18 13:30:00,2023-05-18 16:15:00,1.08015,1.0818,1.0762,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-19 05:00:00,sell,L,2023-05-19 06:00:00,2023-05-19 07:30:00,1.07732,1.07653,1.0792,filled,2023-05-19 07:40:00,1.07731,2023-05-19 08:35:00,1.07923,sl,False,18.799999999998818,5.091043582068291,-1008.0266292494817,94703.59271362837
2023-05-19 09:00:00,sell,L,2023-05-19 09:00:00,2023-05-19 10:45:00,1.07801,1.077,1.08043,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-19 13:00:00,buy,S,2023-05-19 14:00:00,2023-05-19 16:15:00,1.08113,1.0824,1.0781,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-19 17:00:00,sell,L,2023-05-19 17:30:00,2023-05-19 18:45:00,1.07955,1.0781,1.083,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-22 05:00:00,buy,S,2023-05-22 05:00:00,2023-05-22 06:30:00,1.08194,1.08254,1.0805,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-05-23 05:00:00,buy,S,2023-05-23 05:15:00,2023-05-23 08:45:00,1.08033,1.0811,1.0785,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
